startDice, runs, increaseCount, decreaseCount, refillBool
12,134,12,17,0
6,8,1,3,0
8,26,1,4,0
10,168,15,19,0
12,113,11,16,0
6,23,1,3,0
8,16,1,4,0
10,35,4,8,0
12,48,2,7,0
6,14,1,3,0
8,41,1,4,0
10,82,8,12,0
12,135,5,10,0
6,18,3,5,0
8,6,0,3,0
10,36,2,6,0
12,38,1,6,0
6,20,0,2,0
8,47,2,5,0
10,40,2,6,0
12,67,2,7,0
6,15,2,4,0
8,25,1,4,0
10,78,9,13,0
12,244,23,28,0
6,4,0,2,0
8,32,2,5,0
10,30,1,5,0
12,222,20,25,0
6,6,0,2,0
8,71,7,10,0
10,4,0,4,0
12,94,8,13,0
6,21,1,3,0
8,7,0,3,0
10,29,0,4,0
12,90,5,10,0
6,19,1,3,0
8,9,0,3,0
10,18,2,6,0
12,102,8,13,0
6,14,0,2,0
8,17,0,3,0
10,60,4,8,0
12,270,14,19,0
6,42,4,6,0
8,24,3,6,0
10,34,2,6,0
12,35,1,6,0
6,48,5,7,0
8,2,0,3,0
10,115,7,11,0
12,187,16,21,0
6,10,0,2,0
8,20,1,4,0
10,79,5,9,0
12,197,10,15,0
6,2,0,2,0
8,40,2,5,0
10,44,2,6,0
12,177,15,20,0
6,12,0,2,0
8,130,15,18,0
10,118,11,15,0
12,73,6,11,0
6,1,0,2,0
8,35,5,8,0
10,36,1,5,0
12,155,17,22,0
6,38,2,4,0
8,7,0,3,0
10,159,8,12,0
12,312,15,20,0
6,13,1,3,0
8,33,4,7,0
10,46,4,8,0
12,217,19,24,0
6,9,0,2,0
8,8,0,3,0
10,5,0,4,0
12,360,22,27,0
6,10,0,2,0
8,66,3,6,0
10,107,8,12,0
12,84,5,10,0
6,3,0,2,0
8,87,8,11,0
10,36,1,5,0
12,194,16,21,0
6,1,0,2,0
8,70,7,10,0
10,120,10,14,0
12,78,8,13,0
6,18,3,5,0
8,20,1,4,0
10,10,0,4,0
12,51,3,8,0
6,17,0,2,0
8,7,0,3,0
10,33,2,6,0
12,80,5,10,0
6,17,0,2,0
8,14,2,5,0
10,43,1,5,0
12,135,16,21,0
6,29,4,6,0
8,41,7,10,0
10,31,0,4,0
12,101,7,12,0
6,19,0,2,0
8,32,4,7,0
10,34,1,5,0
12,116,5,10,0
6,3,0,2,0
8,47,4,7,0
10,233,17,21,0
12,100,11,16,0
6,22,0,2,0
8,31,2,5,0
10,225,20,24,0
12,60,6,11,0
6,34,3,5,0
8,29,2,5,0
10,12,0,4,0
12,129,5,10,0
6,9,0,2,0
8,108,9,12,0
10,65,2,6,0
12,70,3,8,0
6,7,0,2,0
8,26,1,4,0
10,36,1,5,0
12,98,8,13,0
6,2,0,2,0
8,6,0,3,0
10,309,20,24,0
12,172,11,16,0
6,6,0,2,0
8,175,14,17,0
10,49,3,7,0
12,103,7,12,0
6,20,1,3,0
8,122,9,12,0
10,127,12,16,0
12,131,8,13,0
6,2,0,2,0
8,11,0,3,0
10,15,0,4,0
12,316,22,27,0
6,14,0,2,0
8,14,0,3,0
10,25,0,4,0
12,62,3,8,0
6,7,0,2,0
8,16,1,4,0
10,234,24,28,0
12,194,12,17,0
6,11,1,3,0
8,18,1,4,0
10,96,9,13,0
12,61,4,9,0
6,10,0,2,0
8,20,2,5,0
10,88,6,10,0
12,65,8,13,0
6,10,1,3,0
8,14,0,3,0
10,145,12,16,0
12,21,0,5,0
6,1,0,2,0
8,27,1,4,0
10,87,6,10,0
12,112,9,14,0
6,3,0,2,0
8,20,0,3,0
10,66,4,8,0
12,195,21,26,0
6,7,1,3,0
8,31,2,5,0
10,12,1,5,0
12,84,9,14,0
6,11,1,3,0
8,80,6,9,0
10,17,0,4,0
12,70,5,10,0
6,20,3,5,0
8,24,2,5,0
10,49,1,5,0
12,75,2,7,0
6,54,3,5,0
8,19,1,4,0
10,80,3,7,0
12,51,2,7,0
6,5,1,3,0
8,9,0,3,0
10,122,8,12,0
12,102,6,11,0
6,6,1,3,0
8,105,8,11,0
10,46,4,8,0
12,68,4,9,0
6,23,1,3,0
8,63,5,8,0
10,34,2,6,0
12,162,12,17,0
6,1,0,2,0
8,85,7,10,0
10,124,7,11,0
12,50,6,11,0
6,36,2,4,0
8,54,4,7,0
10,95,5,9,0
12,120,11,16,0
6,9,0,2,0
8,40,4,7,0
10,65,9,13,0
12,154,12,17,0
6,43,2,4,0
8,45,1,4,0
10,16,0,4,0
12,112,8,13,0
6,3,1,3,0
8,36,3,6,0
10,285,28,32,0
12,206,17,22,0
6,5,0,2,0
8,112,10,13,0
10,28,1,5,0
12,218,15,20,0
6,10,0,2,0
8,44,5,8,0
10,24,2,6,0
12,219,24,29,0
6,4,0,2,0
8,25,3,6,0
10,26,0,4,0
12,272,21,26,0
6,2,0,2,0
8,27,3,6,0
10,97,8,12,0
12,51,0,5,0
6,15,0,2,0
8,35,2,5,0
10,62,5,9,0
12,32,2,7,0
6,15,1,3,0
8,26,1,4,0
10,127,11,15,0
12,49,4,9,0
6,13,2,4,0
8,49,6,9,0
10,160,14,18,0
12,32,2,7,0
6,5,0,2,0
8,27,1,4,0
10,297,25,29,0
12,34,3,8,0
6,4,0,2,0
8,51,3,6,0
10,21,0,4,0
12,45,3,8,0
6,3,0,2,0
8,19,0,3,0
10,56,3,7,0
12,131,8,13,0
6,18,2,4,0
8,11,2,5,0
10,30,2,6,0
12,26,3,8,0
6,6,0,2,0
8,88,8,11,0
10,23,1,5,0
12,95,8,13,0
6,1,0,2,0
8,38,3,6,0
10,36,3,7,0
12,12,2,7,0
6,2,0,2,0
8,14,1,4,0
10,72,5,9,0
12,114,10,15,0
6,2,0,2,0
8,101,8,11,0
10,38,2,6,0
12,32,3,8,0
6,5,0,2,0
8,6,0,3,0
10,217,18,22,0
12,25,1,6,0
6,1,0,2,0
8,5,0,3,0
10,142,15,19,0
12,36,0,5,0
6,9,0,2,0
8,5,0,3,0
10,82,5,9,0
12,250,23,28,0
6,11,0,2,0
8,10,0,3,0
10,116,7,11,0
12,87,4,9,0
6,25,3,5,0
8,19,1,4,0
10,37,2,6,0
12,224,17,22,0
6,15,0,2,0
8,75,3,6,0
10,64,4,8,0
12,288,19,24,0
6,13,0,2,0
8,70,8,11,0
10,158,11,15,0
12,129,9,14,0
6,31,4,6,0
8,44,2,5,0
10,72,7,11,0
12,91,6,11,0
6,8,1,3,0
8,7,1,4,0
10,105,5,9,0
12,88,6,11,0
6,13,1,3,0
8,30,3,6,0
10,101,4,8,0
12,142,16,21,0
6,33,2,4,0
8,20,2,5,0
10,67,9,13,0
12,30,0,5,0
6,16,2,4,0
8,19,0,3,0
10,48,3,7,0
12,292,27,32,0
6,6,1,3,0
8,21,2,5,0
10,17,0,4,0
12,170,7,12,0
6,24,1,3,0
8,4,0,3,0
10,34,1,5,0
12,77,4,9,0
6,23,1,3,0
8,33,2,5,0
10,162,11,15,0
12,86,3,8,0
6,7,0,2,0
8,15,0,3,0
10,80,7,11,0
12,107,7,12,0
6,4,0,2,0
8,64,5,8,0
10,83,4,8,0
12,267,15,20,0
6,2,0,2,0
8,118,10,13,0
10,88,6,10,0
12,177,12,17,0
6,8,0,2,0
8,7,0,3,0
10,31,2,6,0
12,51,3,8,0
6,2,0,2,0
8,8,0,3,0
10,136,14,18,0
12,55,2,7,0
6,37,3,5,0
8,30,1,4,0
10,54,2,6,0
12,160,14,19,0
6,33,2,4,0
8,3,0,3,0
10,26,1,5,0
12,114,7,12,0
6,12,2,4,0
8,11,0,3,0
10,84,8,12,0
12,29,1,6,0
6,9,1,3,0
8,54,4,7,0
10,18,0,4,0
12,88,1,6,0
6,20,0,2,0
8,93,8,11,0
10,41,1,5,0
12,430,35,40,0
6,22,1,3,0
8,23,0,3,0
10,76,6,10,0
12,417,36,41,0
6,7,1,3,0
8,6,0,3,0
10,68,2,6,0
12,121,3,8,0
6,11,0,2,0
8,41,2,5,0
10,55,3,7,0
12,59,4,9,0
6,2,0,2,0
8,19,1,4,0
10,19,1,5,0
12,33,2,7,0
6,15,2,4,0
8,51,2,5,0
10,113,12,16,0
12,31,0,5,0
6,45,5,7,0
8,62,2,5,0
10,76,5,9,0
12,190,16,21,0
6,10,0,2,0
8,34,0,3,0
10,26,2,6,0
12,301,27,32,0
6,8,0,2,0
8,17,1,4,0
10,18,0,4,0
12,98,5,10,0
6,20,2,4,0
8,19,1,4,0
10,106,9,13,0
12,265,15,20,0
6,13,0,2,0
8,59,4,7,0
10,11,0,4,0
12,356,22,27,0
6,6,0,2,0
8,70,7,10,0
10,20,0,4,0
12,175,17,22,0
6,16,2,4,0
8,5,0,3,0
10,65,4,8,0
12,46,2,7,0
6,3,0,2,0
8,69,4,7,0
10,39,7,11,0
12,371,33,38,0
6,7,0,2,0
8,5,0,3,0
10,344,32,36,0
12,31,2,7,0
6,12,1,3,0
8,74,6,9,0
10,126,5,9,0
12,121,10,15,0
6,14,0,2,0
8,14,3,6,0
10,20,1,5,0
12,42,3,8,0
6,10,0,2,0
8,93,9,12,0
10,141,12,16,0
12,124,9,14,0
6,6,1,3,0
8,27,2,5,0
10,95,8,12,0
12,44,5,10,0
6,4,0,2,0
8,21,2,5,0
10,51,1,5,0
12,226,18,23,0
6,14,1,3,0
8,31,5,8,0
10,27,0,4,0
12,25,1,6,0
6,6,0,2,0
8,11,1,4,0
10,142,7,11,0
12,27,2,7,0
6,23,1,3,0
8,46,2,5,0
10,29,2,6,0
12,84,7,12,0
6,24,2,4,0
8,3,0,3,0
10,73,4,8,0
12,63,3,8,0
6,19,2,4,0
8,5,0,3,0
10,31,0,4,0
12,181,13,18,0
6,14,1,3,0
8,37,6,9,0
10,48,1,5,0
12,6,0,5,0
6,33,1,3,0
8,7,0,3,0
10,492,41,45,0
12,111,8,13,0
6,33,1,3,0
8,63,5,8,0
10,151,9,13,0
12,364,28,33,0
6,3,0,2,0
8,29,1,4,0
10,15,0,4,0
12,25,1,6,0
6,8,0,2,0
8,44,3,6,0
10,89,9,13,0
12,168,16,21,0
6,18,1,3,0
8,23,2,5,0
10,83,4,8,0
12,93,7,12,0
6,9,0,2,0
8,85,5,8,0
10,58,2,6,0
12,315,18,23,0
6,32,4,6,0
8,21,1,4,0
10,60,8,12,0
12,67,4,9,0
6,10,1,3,0
8,30,2,5,0
10,231,24,28,0
12,70,9,14,0
6,2,0,2,0
8,18,1,4,0
10,13,0,4,0
12,59,5,10,0
6,13,1,3,0
8,49,2,5,0
10,45,4,8,0
12,86,8,13,0
6,3,0,2,0
8,36,3,6,0
10,138,18,22,0
12,310,30,35,0
6,27,2,4,0
8,26,4,7,0
10,96,10,14,0
12,41,4,9,0
6,59,2,4,0
8,35,2,5,0
10,55,3,7,0
12,232,11,16,0
6,5,1,3,0
8,79,9,12,0
10,142,10,14,0
12,149,7,12,0
6,26,3,5,0
8,56,5,8,0
10,130,16,20,0
12,70,4,9,0
6,16,1,3,0
8,78,9,12,0
10,18,1,5,0
12,42,4,9,0
6,14,2,4,0
8,36,4,7,0
10,15,1,5,0
12,69,3,8,0
6,9,1,3,0
8,49,4,7,0
10,60,3,7,0
12,35,0,5,0
6,1,0,2,0
8,8,0,3,0
10,93,6,10,0
12,157,6,11,0
6,4,0,2,0
8,62,5,8,0
10,65,6,10,0
12,119,9,14,0
6,3,0,2,0
8,37,4,7,0
10,46,2,6,0
12,149,8,13,0
6,13,2,4,0
8,7,0,3,0
10,175,14,18,0
12,251,18,23,0
6,1,0,2,0
8,18,0,3,0
10,116,14,18,0
12,576,32,37,0
6,29,3,5,0
8,29,2,5,0
10,23,1,5,0
12,139,13,18,0
6,22,1,3,0
8,3,0,3,0
10,74,5,9,0
12,75,8,13,0
6,23,2,4,0
8,56,2,5,0
10,58,5,9,0
12,685,54,59,0
6,44,4,6,0
8,15,1,4,0
10,16,1,5,0
12,89,3,8,0
6,7,0,2,0
8,6,0,3,0
10,16,1,5,0
12,158,20,25,0
6,8,0,2,0
8,30,0,3,0
10,55,3,7,0
12,261,22,27,0
6,4,0,2,0
8,25,2,5,0
10,157,9,13,0
12,46,1,6,0
6,3,0,2,0
8,25,1,4,0
10,116,6,10,0
12,37,2,7,0
6,2,0,2,0
8,81,4,7,0
10,80,6,10,0
12,93,7,12,0
6,4,0,2,0
8,73,6,9,0
10,26,2,6,0
12,72,2,7,0
6,24,2,4,0
8,51,4,7,0
10,74,5,9,0
12,77,4,9,0
6,5,0,2,0
8,24,3,6,0
10,24,1,5,0
12,65,2,7,0
6,4,0,2,0
8,83,3,6,0
10,49,1,5,0
12,58,2,7,0
6,5,0,2,0
8,14,0,3,0
10,72,4,8,0
12,102,7,12,0
6,21,0,2,0
8,53,6,9,0
10,53,3,7,0
12,150,16,21,0
6,58,4,6,0
8,67,3,6,0
10,31,2,6,0
12,141,8,13,0
6,14,0,2,0
8,23,0,3,0
10,74,5,9,0
12,115,7,12,0
6,29,1,3,0
8,41,5,8,0
10,51,1,5,0
12,347,26,31,0
6,58,2,4,0
8,31,1,4,0
10,82,8,12,0
12,112,10,15,0
6,3,0,2,0
8,47,4,7,0
10,59,4,8,0
12,132,10,15,0
6,1,0,2,0
8,8,1,4,0
10,16,1,5,0
12,69,6,11,0
6,2,0,2,0
8,192,19,22,0
10,9,1,5,0
12,73,1,6,0
6,17,1,3,0
8,29,2,5,0
10,91,9,13,0
12,13,0,5,0
6,8,0,2,0
8,87,5,8,0
10,161,17,21,0
12,137,13,18,0
6,38,2,4,0
8,16,1,4,0
10,213,15,19,0
12,90,7,12,0
6,10,1,3,0
8,25,3,6,0
10,293,26,30,0
12,37,0,5,0
6,10,1,3,0
8,3,0,3,0
10,230,13,17,0
12,113,7,12,0
6,38,2,4,0
8,54,2,5,0
10,33,4,8,0
12,38,4,9,0
6,12,0,2,0
8,16,0,3,0
10,46,3,7,0
12,266,20,25,0
6,7,1,3,0
8,15,1,4,0
10,195,24,28,0
12,93,5,10,0
6,12,2,4,0
8,16,0,3,0
10,126,14,18,0
12,207,13,18,0
6,5,0,2,0
8,17,1,4,0
10,222,16,20,0
12,551,37,42,0
6,1,0,2,0
8,52,6,9,0
10,299,25,29,0
12,18,2,7,0
6,10,1,3,0
8,7,1,4,0
10,153,14,18,0
12,80,5,10,0
6,13,3,5,0
8,38,2,5,0
10,169,18,22,0
12,87,10,15,0
6,12,1,3,0
8,27,2,5,0
10,50,1,5,0
12,42,3,8,0
6,27,0,2,0
8,53,5,8,0
10,83,9,13,0
12,84,9,14,0
6,4,0,2,0
8,63,2,5,0
10,52,6,10,0
12,61,2,7,0
6,2,0,2,0
8,49,3,6,0
10,64,4,8,0
12,65,4,9,0
6,20,1,3,0
8,14,1,4,0
10,15,1,5,0
12,190,12,17,0
6,24,3,5,0
8,18,0,3,0
10,22,2,6,0
12,104,5,10,0
6,8,1,3,0
8,137,14,17,0
10,106,13,17,0
12,127,9,14,0
6,72,8,10,0
8,9,0,3,0
10,124,11,15,0
12,140,9,14,0
6,10,0,2,0
8,46,2,5,0
10,27,2,6,0
12,145,14,19,0
6,11,1,3,0
8,69,6,9,0
10,173,12,16,0
12,68,4,9,0
6,52,5,7,0
8,17,2,5,0
10,93,5,9,0
12,123,9,14,0
6,50,2,4,0
8,46,5,8,0
10,55,6,10,0
12,49,2,7,0
6,10,1,3,0
8,43,4,7,0
10,110,10,14,0
12,98,8,13,0
6,2,0,2,0
8,36,2,5,0
10,36,2,6,0
12,31,1,6,0
6,12,1,3,0
8,2,0,3,0
10,166,14,18,0
12,78,7,12,0
6,2,0,2,0
8,6,0,3,0
10,26,2,6,0
12,147,9,14,0
6,18,2,4,0
8,27,1,4,0
10,71,9,13,0
12,159,9,14,0
6,36,3,5,0
8,16,1,4,0
10,15,0,4,0
12,36,3,8,0
6,4,0,2,0
8,6,0,3,0
10,259,22,26,0
12,228,15,20,0
6,10,1,3,0
8,39,5,8,0
10,36,3,7,0
12,27,0,5,0
6,11,1,3,0
8,61,6,9,0
10,28,1,5,0
12,93,8,13,0
6,13,1,3,0
8,8,0,3,0
10,27,1,5,0
12,33,1,6,0
6,12,1,3,0
8,7,1,4,0
10,37,2,6,0
12,55,3,8,0
6,8,0,2,0
8,12,0,3,0
10,84,7,11,0
12,26,0,5,0
6,29,4,6,0
8,32,2,5,0
10,7,0,4,0
12,105,7,12,0
6,5,0,2,0
8,18,2,5,0
10,47,2,6,0
12,102,6,11,0
6,10,1,3,0
8,31,2,5,0
10,89,4,8,0
12,15,1,6,0
6,10,1,3,0
8,13,0,3,0
10,67,1,5,0
12,71,2,7,0
6,9,2,4,0
8,3,0,3,0
10,16,0,4,0
12,155,7,12,0
6,13,1,3,0
8,88,9,12,0
10,75,2,6,0
12,138,12,17,0
6,24,2,4,0
8,20,3,6,0
10,137,6,10,0
12,150,14,19,0
6,14,2,4,0
8,8,0,3,0
10,19,1,5,0
12,141,11,16,0
6,1,0,2,0
8,8,0,3,0
10,7,0,4,0
12,226,22,27,0
6,22,2,4,0
8,5,0,3,0
10,62,4,8,0
12,44,1,6,0
6,38,3,5,0
8,23,3,6,0
10,45,3,7,0
12,59,5,10,0
6,11,1,3,0
8,19,2,5,0
10,323,20,24,0
12,328,12,17,0
6,10,1,3,0
8,19,1,4,0
10,78,3,7,0
12,49,1,6,0
6,51,2,4,0
8,11,0,3,0
10,69,4,8,0
12,81,6,11,0
6,1,0,2,0
8,12,0,3,0
10,37,1,5,0
12,23,1,6,0
6,9,1,3,0
8,93,5,8,0
10,18,1,5,0
12,35,1,6,0
6,10,1,3,0
8,56,4,7,0
10,346,26,30,0
12,82,5,10,0
6,5,0,2,0
8,67,6,9,0
10,71,5,9,0
12,42,4,9,0
6,36,2,4,0
8,94,9,12,0
10,179,15,19,0
12,139,8,13,0
6,9,0,2,0
8,13,0,3,0
10,80,6,10,0
12,22,1,6,0
6,10,0,2,0
8,36,1,4,0
10,25,0,4,0
12,133,11,16,0
6,5,0,2,0
8,45,3,6,0
10,17,0,4,0
12,25,0,5,0
6,11,0,2,0
8,32,2,5,0
10,65,5,9,0
12,220,17,22,0
6,1,0,2,0
8,48,5,8,0
10,89,9,13,0
12,249,17,22,0
6,2,0,2,0
8,31,3,6,0
10,20,0,4,0
12,115,7,12,0
6,3,0,2,0
8,19,3,6,0
10,31,3,7,0
12,108,7,12,0
6,16,1,3,0
8,38,3,6,0
10,14,0,4,0
12,137,10,15,0
6,26,1,3,0
8,39,3,6,0
10,17,0,4,0
12,88,6,11,0
6,11,0,2,0
8,13,0,3,0
10,157,11,15,0
12,144,11,16,0
6,45,4,6,0
8,23,2,5,0
10,125,10,14,0
12,77,4,9,0
6,1,0,2,0
8,155,13,16,0
10,7,0,4,0
12,61,4,9,0
6,6,1,3,0
8,39,5,8,0
10,39,1,5,0
12,62,3,8,0
6,35,4,6,0
8,121,11,14,0
10,35,2,6,0
12,213,17,22,0
6,8,0,2,0
8,33,1,4,0
10,51,5,9,0
12,196,13,18,0
6,6,0,2,0
8,13,0,3,0
10,11,0,4,0
12,129,13,18,0
6,2,0,2,0
8,7,0,3,0
10,14,1,5,0
12,25,1,6,0
6,1,0,2,0
8,88,6,9,0
10,37,2,6,0
12,44,2,7,0
6,4,0,2,0
8,169,21,24,0
10,77,5,9,0
12,66,4,9,0
6,1,0,2,0
8,8,0,3,0
10,21,2,6,0
12,51,5,10,0
6,30,4,6,0
8,4,0,3,0
10,28,2,6,0
12,28,1,6,0
6,92,6,8,0
8,21,2,5,0
10,129,6,10,0
12,191,8,13,0
6,3,0,2,0
8,53,4,7,0
10,25,2,6,0
12,181,10,15,0
6,34,3,5,0
8,21,1,4,0
10,84,8,12,0
12,101,6,11,0
6,3,0,2,0
8,12,0,3,0
10,174,9,13,0
12,65,6,11,0
6,14,1,3,0
8,159,17,20,0
10,129,7,11,0
12,41,3,8,0
6,15,1,3,0
8,29,1,4,0
10,32,2,6,0
12,71,7,12,0
6,43,2,4,0
8,50,4,7,0
10,45,6,10,0
12,27,1,6,0
6,10,0,2,0
8,79,4,7,0
10,93,10,14,0
12,130,6,11,0
6,8,1,3,0
8,26,3,6,0
10,66,6,10,0
12,186,13,18,0
6,20,3,5,0
8,91,11,14,0
10,8,0,4,0
12,81,5,10,0
6,2,0,2,0
8,49,5,8,0
10,131,11,15,0
12,79,3,8,0
6,23,2,4,0
8,123,13,16,0
10,24,1,5,0
12,22,1,6,0
6,15,1,3,0
8,4,0,3,0
10,70,4,8,0
12,18,0,5,0
